snow_type_dry,snow_type_unknown,snow_type_wet,trigger_type_explosive,trigger_type_natural,trigger_type_unknown,max_elevation,min_elevation,aspect_degrees,length,width,perimeter,area,aval_size_class,weight_AAI,risk_index
0,0,1,0,1,0,2586.0,2488.0,26.0,193.0,35.0,424.0,5048.0,2,2,0
0,0,0,0,1,0,2117.0,2063.0,198.0,96.0,33.0,235.0,2633.0,2,2,0
0,0,0,0,1,0,2493.0,2431.0,183.0,94.0,21.0,210.0,1538.0,2,2,0
0,0,1,0,1,0,2679.0,2655.0,227.0,44.0,36.0,126.0,1199.0,1,1,2
0,0,1,0,1,0,2312.0,1940.0,40.0,514.0,83.0,1092.0,10793.0,3,3,2
0,0,1,0,1,0,2272.0,1516.0,106.0,1112.0,115.0,2311.0,21830.0,4,4,2
0,0,1,0,1,0,2102.0,1854.0,38.0,389.0,86.0,849.0,13581.0,3,3,2
0,0,1,0,1,0,1825.0,1719.0,14.0,149.0,75.0,383.0,8838.0,2,2,2
0,0,0,0,1,0,2276.0,2225.0,112.0,92.0,38.0,214.0,2682.0,2,2,2
0,0,0,0,1,0,2281.0,2215.0,47.0,92.0,30.0,207.0,1593.0,2,2,2
0,0,0,0,1,0,2246.0,2181.0,247.0,96.0,19.0,206.0,939.0,2,2,2
0,0,0,0,1,0,2497.0,2436.0,286.0,88.0,32.0,212.0,2154.0,2,2,2
0,0,0,0,1,0,2183.0,2119.0,258.0,92.0,46.0,228.0,3299.0,2,2,2
0,0,0,0,1,0,2035.0,1974.0,278.0,109.0,23.0,233.0,1391.0,2,2,2
0,0,0,0,1,0,2519.0,2454.0,62.0,88.0,21.0,199.0,1552.0,2,2,2
0,0,0,0,1,0,2556.0,2477.0,114.0,92.0,22.0,198.0,1355.0,2,2,2
0,0,0,0,1,0,2283.0,2224.0,40.0,96.0,30.0,219.0,1714.0,2,2,2
0,0,0,0,1,0,2334.0,2277.0,67.0,98.0,58.0,255.0,3375.0,2,2,2
0,0,0,0,1,0,2338.0,2269.0,152.0,94.0,35.0,228.0,2598.0,2,2,2
0,0,0,0,1,0,1910.0,1825.0,54.0,98.0,26.0,214.0,1288.0,2,2,2
0,0,0,0,1,0,2571.0,2506.0,161.0,100.0,112.0,378.0,9892.0,2,2,1
0,0,0,0,1,0,2288.0,2241.0,49.0,72.0,38.0,187.0,2119.0,2,2,2
0,0,0,0,1,0,2022.0,1984.0,116.0,73.0,17.0,157.0,605.0,2,2,2
0,0,0,0,1,0,2592.0,2532.0,288.0,78.0,15.0,170.0,893.0,2,2,2
0,0,0,0,1,0,2465.0,2405.0,224.0,86.0,27.0,200.0,1873.0,2,2,2
0,0,0,0,1,0,2266.0,2204.0,122.0,102.0,29.0,237.0,2184.0,2,2,2
0,0,0,0,1,0,2536.0,2457.0,279.0,102.0,45.0,249.0,3082.0,2,2,2
0,0,0,0,1,0,2057.0,2014.0,164.0,103.0,41.0,243.0,3170.0,2,2,2
0,0,0,0,1,0,2170.0,2104.0,331.0,83.0,19.0,181.0,1040.0,2,2,1
0,0,0,0,1,0,2469.0,2411.0,46.0,80.0,12.0,171.0,679.0,2,2,1
1,0,0,0,0,1,2553.0,2386.0,57.0,202.0,26.0,419.0,3253.0,2,2,1
1,0,0,0,0,1,2043.0,1892.0,61.0,201.0,22.0,416.0,2663.0,2,2,1
1,0,0,0,0,0,2571.0,2476.0,185.0,157.0,36.0,350.0,4641.0,2,2,1
0,1,0,0,0,1,2578.0,2368.0,61.0,384.0,744.0,1923.0,176673.0,3,3,1
0,1,0,0,0,1,2207.0,2021.0,33.0,340.0,91.0,790.0,27006.0,3,3,1
0,1,0,0,1,0,2501.0,2402.0,38.0,166.0,76.0,400.0,6564.0,2,2,1
1,0,0,0,0,0,2368.0,2303.0,124.0,102.0,34.0,243.0,2629.0,2,2,1
1,0,0,0,0,1,2386.0,2094.0,353.0,431.0,57.0,893.0,13538.0,3,3,1
1,0,0,0,0,1,2498.0,2434.0,43.0,144.0,92.0,439.0,8150.0,2,2,1
1,0,0,0,0,1,2235.0,2160.0,115.0,145.0,33.0,327.0,3451.0,2,2,1
1,0,0,0,0,1,2274.0,1878.0,94.0,933.0,298.0,3081.0,114224.0,3,3,1
0,1,0,0,0,1,2000.0,1661.0,105.0,692.0,70.0,1465.0,22933.0,3,3,1
1,0,0,0,0,1,1818.0,1748.0,103.0,113.0,58.0,302.0,5066.0,2,2,1
1,0,0,0,0,1,2256.0,2175.0,315.0,129.0,228.0,586.0,20964.0,2,2,1
1,0,0,0,0,0,2484.0,2272.0,276.0,333.0,66.0,730.0,7410.0,3,3,1
0,1,0,0,0,1,2132.0,1863.0,69.0,379.0,50.0,793.0,10028.0,3,3,1
0,1,0,0,0,1,2022.0,1802.0,66.0,341.0,32.0,699.0,7452.0,3,3,1
1,0,0,0,1,0,2269.0,2205.0,237.0,92.0,78.0,272.0,5467.0,2,2,1
0,0,1,0,1,0,2318.0,2060.0,275.0,292.0,531.0,1374.0,97166.0,3,3,1
0,0,0,0,0,1,2416.0,2244.0,287.0,380.0,90.0,885.0,22137.0,3,3,1
0,0,0,0,0,1,2323.0,2030.0,270.0,406.0,152.0,1081.0,16796.0,3,3,1
0,0,0,0,0,1,2793.0,2527.0,9.0,360.0,52.0,789.0,8715.0,3,3,1
0,0,0,0,0,1,2312.0,2089.0,197.0,369.0,113.0,857.0,28943.0,3,3,1
0,0,0,0,0,1,2471.0,2210.0,16.0,366.0,118.0,855.0,27012.0,3,3,1
0,1,0,0,0,1,2110.0,1405.0,92.0,1147.0,132.0,2455.0,77163.0,4,4,1
1,0,0,0,0,1,2310.0,1515.0,101.0,1154.0,102.0,2431.0,31620.0,4,4,1
0,0,0,0,1,0,2180.0,2115.0,286.0,89.0,20.0,191.0,1158.0,2,2,1
0,0,0,0,0,1,2722.0,2459.0,299.0,421.0,75.0,891.0,21438.0,3,3,1
0,1,0,0,0,1,2221.0,1641.0,235.0,1136.0,132.0,2395.0,64051.0,4,4,1
0,0,0,0,0,1,2617.0,2278.0,271.0,361.0,819.0,2097.0,143044.0,3,3,1
1,0,0,0,0,1,2618.0,2292.0,65.0,735.0,245.0,1975.0,86109.0,3,3,1
0,0,0,0,1,0,2474.0,2418.0,65.0,93.0,21.0,212.0,1648.0,2,2,1
1,0,0,0,0,1,2386.0,2020.0,37.0,616.0,313.0,1929.0,121706.0,3,3,1
0,0,0,0,0,1,2195.0,1909.0,50.0,398.0,55.0,829.0,6310.0,3,3,1
0,0,0,0,0,1,2175.0,1901.0,64.0,375.0,164.0,904.0,30700.0,3,3,1
0,0,0,0,0,1,2474.0,2208.0,59.0,364.0,72.0,807.0,19386.0,3,3,1
0,0,0,0,1,0,2362.0,2308.0,250.0,97.0,27.0,216.0,1496.0,2,2,1
0,0,0,0,0,1,2471.0,2205.0,61.0,391.0,43.0,827.0,13028.0,3,3,1
0,0,0,0,0,1,2161.0,1924.0,119.0,388.0,75.0,850.0,14422.0,3,3,1
0,0,0,0,0,1,2623.0,2409.0,192.0,389.0,82.0,871.0,25822.0,3,3,1
0,0,0,0,0,1,2454.0,2250.0,224.0,392.0,125.0,919.0,29284.0,3,3,1
1,0,0,0,0,1,2506.0,2459.0,191.0,120.0,49.0,291.0,4658.0,2,2,1
1,0,0,0,0,1,2077.0,1944.0,124.0,197.0,81.0,471.0,9792.0,2,2,1
0,0,0,0,0,1,2298.0,2044.0,342.0,378.0,65.0,812.0,17113.0,3,3,1
0,0,0,0,0,1,2575.0,2370.0,63.0,380.0,177.0,930.0,45649.0,3,3,1
0,0,0,0,0,1,2300.0,2055.0,4.0,398.0,122.0,1152.0,15521.0,3,3,1
1,0,0,0,0,1,2297.0,2174.0,59.0,199.0,160.0,652.0,23907.0,2,2,1
0,0,0,0,0,1,2633.0,2414.0,355.0,374.0,77.0,818.0,17537.0,3,3,1
1,0,0,0,0,1,2478.0,2430.0,14.0,72.0,26.0,179.0,1512.0,2,2,1
0,0,0,0,0,1,2452.0,2230.0,256.0,372.0,53.0,796.0,11268.0,3,3,1
0,0,0,0,0,1,2597.0,2415.0,130.0,372.0,51.0,779.0,9690.0,3,3,1
0,0,0,0,0,1,2479.0,2194.0,53.0,397.0,64.0,849.0,13542.0,3,3,1
0,0,0,0,0,1,2472.0,2209.0,10.0,403.0,58.0,854.0,16055.0,3,3,1
1,0,0,0,0,1,2457.0,2406.0,257.0,89.0,40.0,233.0,3077.0,2,2,1
0,0,0,0,0,1,2012.0,1791.0,63.0,410.0,60.0,867.0,18985.0,3,3,1
0,0,0,0,0,1,2502.0,2295.0,248.0,374.0,73.0,843.0,21106.0,3,3,1
0,0,0,0,0,1,1726.0,1529.0,103.0,369.0,61.0,786.0,12815.0,3,3,1
0,0,0,0,0,1,2074.0,1818.0,54.0,408.0,69.0,961.0,9072.0,3,3,1
0,0,0,0,1,0,2456.0,2385.0,15.0,89.0,38.0,218.0,2319.0,2,2,1
1,0,0,1,0,0,2548.0,2385.0,55.0,292.0,109.0,741.0,23696.0,2,2,1
1,0,0,0,0,1,2284.0,1721.0,38.0,819.0,156.0,1798.0,43643.0,3,3,1
0,0,0,0,0,1,2163.0,1832.0,74.0,419.0,65.0,867.0,12449.0,3,3,1
0,0,0,0,1,0,2223.0,2171.0,102.0,94.0,31.0,228.0,2210.0,2,2,1
0,1,0,0,0,1,2471.0,2318.0,78.0,398.0,126.0,926.0,36244.0,3,3,1
1,0,0,0,0,1,2402.0,2365.0,42.0,56.0,23.0,134.0,1005.0,2,2,1
0,1,0,0,0,0,2338.0,2298.0,130.0,63.0,39.0,179.0,1874.0,2,2,2
1,0,0,1,0,0,2298.0,2204.0,33.0,253.0,131.0,641.0,18506.0,2,2,2
0,1,0,0,0,1,2350.0,1995.0,182.0,573.0,178.0,1322.0,68712.0,3,3,2
1,0,0,0,0,1,2713.0,2539.0,215.0,214.0,47.0,476.0,2029.0,2,2,1
0,1,0,0,0,1,2044.0,1769.0,102.0,377.0,26.0,773.0,6773.0,3,3,1
1,0,0,0,0,1,2178.0,2117.0,107.0,102.0,49.0,265.0,4076.0,2,2,1
1,0,0,0,0,1,2277.0,2153.0,193.0,233.0,36.0,502.0,3567.0,2,2,1
0,1,0,0,0,1,2202.0,1802.0,51.0,704.0,167.0,1634.0,59222.0,3,3,1
0,0,1,0,1,0,2156.0,2042.0,114.0,201.0,36.0,421.0,4506.0,2,2,1
0,0,1,0,1,0,2075.0,1991.0,107.0,112.0,25.0,244.0,1980.0,2,2,1
0,0,1,0,1,0,2086.0,1949.0,123.0,199.0,36.0,439.0,4690.0,2,2,1
0,0,0,0,1,0,2043.0,1999.0,277.0,79.0,40.0,207.0,2611.0,2,2,1
1,0,0,0,1,0,2040.0,1984.0,144.0,78.0,55.0,230.0,3586.0,2,2,1
1,0,0,0,1,0,2649.0,2559.0,72.0,75.0,13.0,155.0,663.0,2,2,1
1,0,0,0,1,0,2119.0,2036.0,77.0,115.0,139.0,440.0,12832.0,2,2,1
1,0,0,0,1,0,2616.0,2528.0,236.0,144.0,286.0,680.0,26072.0,2,2,1
1,0,0,0,0,1,2475.0,2430.0,101.0,62.0,134.0,338.0,6330.0,2,2,2
1,0,0,0,0,1,2518.0,2303.0,101.0,495.0,252.0,1730.0,68242.0,3,3,2
1,0,0,0,0,1,2601.0,2388.0,67.0,437.0,195.0,1170.0,48074.0,3,3,2
1,0,0,0,0,1,2470.0,2147.0,38.0,612.0,284.0,1680.0,112814.0,3,3,2
0,1,0,0,0,1,2164.0,1987.0,23.0,364.0,81.0,778.0,14345.0,3,3,2
1,0,0,0,0,1,2649.0,2342.0,313.0,460.0,115.0,1077.0,24315.0,3,3,2
1,0,0,0,0,1,2441.0,2386.0,59.0,45.0,75.0,205.0,2664.0,2,2,2
1,0,0,0,0,1,2399.0,2212.0,135.0,185.0,489.0,1230.0,63458.0,3,3,2
1,0,0,0,0,1,2578.0,2523.0,114.0,107.0,127.0,405.0,11098.0,2,2,2
1,0,0,0,0,1,2629.0,2346.0,70.0,508.0,96.0,1101.0,34342.0,3,3,2
1,0,0,0,0,1,2532.0,2142.0,213.0,596.0,94.0,1315.0,22977.0,3,3,2
1,0,0,0,0,1,2518.0,2333.0,339.0,511.0,314.0,1826.0,75803.0,3,3,2
1,0,0,0,0,1,2573.0,2431.0,284.0,465.0,181.0,1095.0,44359.0,3,3,2
0,1,0,0,0,1,2517.0,1992.0,40.0,878.0,198.0,1957.0,92863.0,3,3,2
1,0,0,0,0,1,2381.0,2113.0,169.0,445.0,87.0,952.0,18786.0,3,3,2
1,0,0,0,0,1,2227.0,1903.0,262.0,464.0,103.0,1067.0,21314.0,3,3,2
0,1,0,0,0,1,2138.0,1864.0,52.0,355.0,33.0,724.0,6440.0,3,3,2
1,0,0,0,0,1,2232.0,1929.0,74.0,497.0,79.0,1067.0,18272.0,3,3,2
1,0,0,0,0,1,2245.0,1882.0,34.0,485.0,75.0,1034.0,21306.0,3,3,2
1,0,0,0,0,1,2040.0,2004.0,299.0,49.0,31.0,132.0,943.0,1,1,2
1,0,0,0,0,0,2562.0,2348.0,112.0,387.0,64.0,818.0,14105.0,3,3,2
1,0,0,0,0,1,2584.0,2064.0,235.0,719.0,70.0,1489.0,9506.0,3,3,2
1,0,0,0,0,1,2509.0,2391.0,263.0,159.0,75.0,396.0,9426.0,2,2,2
1,0,0,0,0,1,2205.0,1744.0,39.0,772.0,89.0,1662.0,48929.0,3,3,2
1,0,0,0,0,1,2746.0,2683.0,105.0,95.0,63.0,277.0,5030.0,2,2,2
1,0,0,0,0,1,2476.0,2239.0,219.0,459.0,182.0,1092.0,63635.0,3,3,2
1,0,0,0,0,1,2581.0,2399.0,256.0,463.0,214.0,1225.0,60469.0,3,3,2
1,0,0,0,0,1,2275.0,2160.0,90.0,175.0,95.0,477.0,13536.0,2,2,2
1,0,0,0,0,1,2441.0,2273.0,132.0,239.0,59.0,544.0,11763.0,2,2,2
1,0,0,0,0,1,2509.0,2244.0,45.0,464.0,41.0,986.0,16960.0,3,3,2
0,1,0,0,0,1,2286.0,1917.0,102.0,795.0,435.0,2574.0,174867.0,3,3,2
1,0,0,0,0,1,2237.0,1590.0,22.0,970.0,103.0,2202.0,44850.0,3,3,2
1,0,0,0,0,1,2274.0,2229.0,63.0,61.0,154.0,353.0,6861.0,2,2,2
1,0,0,0,0,1,2609.0,2437.0,14.0,230.0,45.0,506.0,6789.0,2,2,2
1,0,0,0,0,1,2577.0,2247.0,339.0,624.0,140.0,1363.0,46644.0,3,3,2
1,0,0,0,0,1,2307.0,2171.0,71.0,204.0,14.0,416.0,2159.0,2,2,2
1,0,0,0,0,1,2062.0,1880.0,262.0,268.0,64.0,601.0,8642.0,2,2,2
1,0,0,0,0,1,2124.0,2090.0,82.0,57.0,27.0,151.0,1327.0,2,2,2
1,0,0,0,0,1,2456.0,2370.0,150.0,178.0,144.0,550.0,19136.0,2,2,2
1,0,0,0,0,1,2215.0,2139.0,76.0,133.0,36.0,289.0,3444.0,2,2,2
1,0,0,0,0,1,2152.0,2019.0,131.0,227.0,56.0,526.0,8195.0,2,2,2
1,0,0,0,0,1,2533.0,1997.0,346.0,836.0,306.0,2749.0,111173.0,3,3,2
1,0,0,0,0,1,2012.0,1555.0,341.0,820.0,79.0,1677.0,32801.0,3,3,2
1,0,0,0,0,1,2468.0,2370.0,58.0,133.0,49.0,300.0,4208.0,2,2,2
1,0,0,0,0,1,2330.0,2220.0,242.0,233.0,103.0,582.0,15009.0,2,2,2
1,0,0,0,0,1,2740.0,2625.0,110.0,142.0,40.0,326.0,4431.0,2,2,2
1,0,0,0,0,1,2068.0,1921.0,72.0,230.0,62.0,534.0,9552.0,2,2,2
1,0,0,0,0,1,2560.0,2522.0,47.0,132.0,41.0,319.0,3968.0,2,2,2
1,0,0,0,0,1,2254.0,1741.0,68.0,841.0,92.0,1802.0,71345.0,3,3,2
1,0,0,0,0,1,2400.0,2312.0,114.0,230.0,112.0,573.0,18617.0,2,2,2
1,0,0,0,0,1,2476.0,2236.0,243.0,476.0,103.0,1049.0,31889.0,3,3,2
1,0,0,0,0,1,2252.0,2174.0,85.0,120.0,24.0,274.0,2101.0,2,2,2
1,0,0,0,0,1,2368.0,2295.0,241.0,119.0,22.0,258.0,1880.0,2,2,2
1,0,0,0,0,1,2290.0,1679.0,35.0,927.0,143.0,2016.0,47773.0,3,3,2
1,0,0,0,0,0,2567.0,1912.0,84.0,1007.0,196.0,2235.0,25227.0,4,4,2
1,0,0,0,1,0,2599.0,2491.0,254.0,148.0,75.0,357.0,7796.0,2,2,2
1,0,0,0,0,1,2376.0,1673.0,132.0,1286.0,270.0,2865.0,59717.0,4,4,2
1,0,0,0,0,1,1778.0,1697.0,117.0,123.0,61.0,304.0,5513.0,2,2,2
1,0,0,0,0,1,2526.0,2469.0,268.0,99.0,30.0,229.0,2334.0,2,2,2
1,0,0,0,0,1,2592.0,2515.0,122.0,177.0,331.0,898.0,46093.0,3,3,2
0,1,0,0,1,0,2457.0,2319.0,83.0,185.0,26.0,390.0,2730.0,2,2,2
1,0,0,0,0,1,2244.0,1846.0,66.0,556.0,58.0,1184.0,24889.0,3,3,2
1,0,0,0,0,1,2243.0,1789.0,65.0,633.0,70.0,1346.0,38060.0,3,3,2
1,0,0,0,0,1,2596.0,2543.0,189.0,80.0,16.0,178.0,785.0,2,2,2
1,0,0,0,0,1,2488.0,1894.0,40.0,1100.0,335.0,3946.0,174712.0,4,4,2
1,0,0,0,0,1,2267.0,1849.0,247.0,862.0,218.0,2201.0,89661.0,3,3,2
1,0,0,0,0,1,2759.0,2380.0,338.0,533.0,61.0,1125.0,19589.0,3,3,2
1,0,0,0,0,1,2513.0,2107.0,332.0,706.0,284.0,1751.0,64763.0,3,3,2
1,0,0,0,0,1,2236.0,1872.0,40.0,497.0,53.0,1035.0,17816.0,3,3,2
1,0,0,0,0,1,2491.0,2439.0,271.0,105.0,62.0,327.0,6290.0,2,2,2
1,0,0,0,0,1,2165.0,1983.0,299.0,264.0,73.0,602.0,14271.0,2,2,2
1,0,0,0,0,1,2351.0,2250.0,57.0,163.0,25.0,342.0,2910.0,2,2,2
1,0,0,0,0,1,2602.0,2451.0,121.0,188.0,41.0,407.0,2309.0,2,2,2
1,0,0,0,0,1,2578.0,2479.0,227.0,212.0,112.0,540.0,13820.0,2,2,2
1,0,0,0,0,1,2462.0,2047.0,348.0,550.0,153.0,1247.0,49457.0,3,3,2
1,0,0,0,0,1,1804.0,1710.0,122.0,191.0,72.0,468.0,8499.0,2,2,2
1,0,0,0,0,1,2486.0,1847.0,231.0,1131.0,224.0,2503.0,59706.0,4,4,2
1,0,0,0,0,1,2711.0,2611.0,110.0,140.0,37.0,309.0,4091.0,2,2,2
1,0,0,0,0,1,1942.0,1796.0,68.0,200.0,125.0,594.0,18805.0,2,2,2
1,0,0,0,0,1,2695.0,1996.0,248.0,1731.0,344.0,4053.0,203166.0,4,4,2
1,0,0,0,0,0,2101.0,1981.0,276.0,207.0,41.0,458.0,6330.0,2,2,2
1,0,0,0,0,0,2848.0,2815.0,333.0,52.0,12.0,113.0,475.0,2,2,2
1,0,0,0,0,1,2539.0,2501.0,59.0,77.0,100.0,279.0,5731.0,2,2,2
1,0,0,0,0,1,2239.0,1814.0,61.0,578.0,103.0,1240.0,42974.0,3,3,2
1,0,0,0,0,1,2354.0,1801.0,41.0,769.0,133.0,1664.0,12484.0,3,3,2
1,0,0,0,0,0,2580.0,2521.0,288.0,82.0,30.0,208.0,2181.0,2,2,2
1,0,0,0,0,1,2752.0,2624.0,102.0,149.0,28.0,324.0,1222.0,2,2,2
0,0,0,0,1,0,2542.0,2480.0,286.0,93.0,9.0,188.0,477.0,2,2,2
0,0,0,0,1,0,2024.0,1966.0,145.0,83.0,20.0,205.0,793.0,2,2,2
0,0,0,0,1,0,2540.0,2495.0,21.0,84.0,21.0,182.0,1253.0,2,2,2
0,0,0,0,1,0,2660.0,2620.0,197.0,87.0,53.0,260.0,3296.0,2,2,2
0,0,0,0,1,0,2557.0,2483.0,0.0,86.0,17.0,185.0,760.0,2,2,2
0,0,0,0,1,0,2368.0,2307.0,139.0,93.0,32.0,212.0,2440.0,2,2,2
0,1,0,0,1,0,2506.0,2395.0,322.0,178.0,28.0,381.0,3657.0,2,2,1
0,1,0,0,1,0,2598.0,2511.0,58.0,170.0,103.0,480.0,14511.0,2,2,1
1,0,0,0,0,1,2499.0,2468.0,355.0,46.0,23.0,118.0,799.0,1,1,1
0,1,0,0,0,1,2149.0,1890.0,261.0,359.0,46.0,762.0,4659.0,3,3,1
1,0,0,0,0,1,2535.0,2322.0,142.0,486.0,777.0,3179.0,176653.0,3,3,1
0,0,1,0,1,0,2006.0,1801.0,110.0,314.0,38.0,664.0,7648.0,3,3,1
0,0,0,0,1,0,1700.0,1630.0,300.0,89.0,39.0,217.0,2581.0,2,2,1
0,0,0,0,0,1,2648.0,2411.0,25.0,378.0,63.0,836.0,5906.0,3,3,1
0,0,0,0,0,1,2198.0,2034.0,345.0,362.0,119.0,854.0,29110.0,3,3,1
0,0,0,0,0,1,2440.0,2187.0,41.0,378.0,33.0,782.0,8772.0,3,3,1
0,0,0,0,0,1,2331.0,2109.0,201.0,396.0,162.0,1246.0,31003.0,3,3,1
0,0,0,0,0,1,2520.0,2356.0,62.0,376.0,59.0,802.0,12992.0,3,3,1
0,0,0,0,0,1,2202.0,1929.0,66.0,368.0,34.0,769.0,7547.0,3,3,1
0,0,0,0,0,1,2219.0,1943.0,47.0,378.0,43.0,775.0,7859.0,3,3,1
0,0,0,0,0,1,2521.0,2257.0,31.0,386.0,80.0,871.0,21215.0,3,3,1
0,0,0,0,0,1,2254.0,2052.0,163.0,368.0,63.0,798.0,11415.0,3,3,1
1,0,0,0,0,0,1864.0,1774.0,169.0,146.0,195.0,523.0,19810.0,2,2,1
0,1,0,0,0,1,2161.0,1793.0,41.0,507.0,103.0,1150.0,26690.0,3,3,1
0,0,0,0,1,0,2428.0,2358.0,165.0,92.0,15.0,192.0,597.0,2,2,1
0,0,0,0,1,0,2360.0,2306.0,40.0,83.0,30.0,204.0,2143.0,2,2,2
0,0,0,0,1,0,2485.0,2415.0,61.0,82.0,22.0,174.0,1141.0,2,2,2
0,0,0,0,1,0,2338.0,2287.0,48.0,78.0,27.0,176.0,1225.0,2,2,1
0,0,1,0,1,0,2671.0,2112.0,300.0,966.0,122.0,2098.0,34571.0,3,3,1
0,0,0,0,1,0,2527.0,2479.0,264.0,79.0,27.0,185.0,1782.0,2,2,1
0,0,1,0,1,0,2339.0,1862.0,58.0,619.0,78.0,1306.0,19863.0,3,3,1
0,0,0,0,1,0,2571.0,2501.0,353.0,79.0,14.0,173.0,640.0,2,2,1
0,0,0,0,0,1,2171.0,1965.0,257.0,376.0,48.0,788.0,10283.0,3,3,1
1,0,0,0,0,1,2530.0,2445.0,299.0,128.0,62.0,324.0,6474.0,2,2,2
1,0,0,0,0,1,2637.0,2468.0,359.0,276.0,43.0,587.0,8374.0,2,2,2
1,0,0,0,0,1,2376.0,1938.0,44.0,742.0,63.0,1517.0,7152.0,3,3,2
1,0,0,0,0,1,2653.0,2553.0,340.0,214.0,60.0,499.0,9499.0,2,2,2
1,0,0,0,0,1,1783.0,1737.0,149.0,71.0,36.0,177.0,1896.0,2,2,2
1,0,0,0,0,1,2223.0,2191.0,359.0,65.0,35.0,169.0,1626.0,2,2,2
1,0,0,0,0,1,2015.0,1902.0,259.0,260.0,63.0,612.0,10121.0,2,2,2
1,0,0,0,0,1,2520.0,2415.0,156.0,215.0,91.0,519.0,14720.0,2,2,2
1,0,0,0,0,1,2387.0,2284.0,141.0,164.0,20.0,338.0,1610.0,2,2,2
1,0,0,0,0,0,2049.0,1989.0,192.0,92.0,26.0,206.0,1854.0,2,2,2
0,0,0,0,0,0,1784.0,1772.0,127.0,26.0,19.0,73.0,377.0,1,1,2
1,0,0,0,0,0,2439.0,2398.0,127.0,12.0,121.0,249.0,1179.0,2,2,2
1,0,0,0,0,1,2362.0,1969.0,47.0,661.0,401.0,1933.0,194722.0,3,3,0
1,0,0,0,0,1,2546.0,2299.0,83.0,664.0,221.0,1575.0,113134.0,3,3,0
1,0,0,0,0,1,2218.0,1858.0,26.0,528.0,31.0,1095.0,10536.0,3,3,0
1,0,0,0,0,1,2387.0,1832.0,44.0,899.0,128.0,1939.0,51785.0,3,3,0
1,0,0,0,0,1,2686.0,2471.0,190.0,498.0,82.0,1080.0,28339.0,3,3,0
1,0,0,0,0,1,2540.0,2478.0,233.0,133.0,32.0,299.0,3478.0,2,2,0
1,0,0,0,0,1,2603.0,2481.0,276.0,187.0,68.0,463.0,9537.0,2,2,0
1,0,0,0,0,1,2122.0,1727.0,297.0,579.0,125.0,1785.0,21262.0,3,3,0
1,0,0,0,0,1,2534.0,2040.0,339.0,674.0,114.0,1435.0,22628.0,3,3,0
1,0,0,0,0,1,2610.0,2127.0,150.0,779.0,147.0,1738.0,46448.0,3,3,0
1,0,0,0,0,1,2400.0,1995.0,255.0,684.0,106.0,1442.0,10879.0,3,3,0
1,0,0,0,0,1,2533.0,2497.0,309.0,50.0,21.0,124.0,878.0,1,1,0
1,0,0,0,0,1,2368.0,2088.0,61.0,485.0,89.0,1056.0,12832.0,3,3,0
1,0,0,0,0,1,2161.0,2112.0,78.0,79.0,29.0,192.0,1702.0,2,2,0
1,0,0,0,0,1,1766.0,1701.0,58.0,81.0,145.0,392.0,9133.0,2,2,0
1,0,0,0,0,1,2165.0,2067.0,327.0,178.0,262.0,722.0,34043.0,2,2,0
1,0,0,0,0,1,2535.0,1773.0,51.0,1097.0,242.0,3139.0,123093.0,4,4,0
1,0,0,0,0,1,2701.0,2546.0,201.0,222.0,71.0,525.0,12003.0,2,2,0
1,0,0,0,0,1,2371.0,1691.0,290.0,1291.0,189.0,2714.0,66746.0,4,4,0
1,0,0,0,0,1,2393.0,1928.0,36.0,699.0,82.0,1468.0,24236.0,3,3,0
1,0,0,0,0,1,2173.0,2059.0,143.0,150.0,39.0,342.0,2648.0,2,2,0
1,0,0,0,0,1,2610.0,2571.0,94.0,82.0,38.0,209.0,2498.0,2,2,0
1,0,0,0,0,1,2248.0,1649.0,48.0,904.0,512.0,2819.0,339377.0,3,3,0
1,0,0,0,0,1,2143.0,2134.0,91.0,15.0,32.0,77.0,235.0,1,1,0
1,0,0,0,0,1,2221.0,2188.0,0.0,73.0,17.0,157.0,810.0,2,2,0
1,0,0,0,0,1,2541.0,2397.0,21.0,238.0,147.0,692.0,14942.0,2,2,0
1,0,0,0,0,1,2336.0,1585.0,39.0,1450.0,267.0,3266.0,138182.0,4,4,0
1,0,0,0,0,1,2337.0,1858.0,36.0,616.0,55.0,1266.0,6405.0,3,3,0
1,0,0,0,0,1,2447.0,2422.0,303.0,72.0,48.0,202.0,2822.0,2,2,0
1,0,0,0,0,1,2283.0,1986.0,45.0,511.0,66.0,1111.0,14418.0,3,3,0
1,0,0,0,0,1,2167.0,1778.0,59.0,687.0,70.0,1438.0,24759.0,3,3,0
1,0,0,0,0,1,2530.0,2424.0,54.0,170.0,88.0,453.0,12865.0,2,2,0
1,0,0,0,0,1,2507.0,2449.0,296.0,101.0,77.0,297.0,5892.0,2,2,0
1,0,0,0,0,1,2579.0,2284.0,337.0,504.0,69.0,1077.0,12572.0,3,3,0
1,0,0,0,0,1,2611.0,2482.0,259.0,219.0,54.0,492.0,7206.0,2,2,0
1,0,0,0,0,1,2165.0,1724.0,282.0,858.0,143.0,1845.0,77999.0,3,3,0
1,0,0,0,0,1,2230.0,1754.0,52.0,701.0,168.0,1553.0,49239.0,3,3,0
1,0,0,0,0,1,2377.0,2021.0,313.0,573.0,125.0,1264.0,26649.0,3,3,0
1,0,0,0,0,1,2583.0,2495.0,188.0,208.0,272.0,856.0,38188.0,2,2,0
